anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,3.0,7.0,"Top 7,500","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13935,Houkago Midnighters,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13937,Saishuu Chikan Densha Next,2.0,7.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13939,Accel World EX,2.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13947,Ashita no Eleven-tachi,1.0,5.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13955,Dennou Coil Recaps,2.0,6.0,"Top 25,000","Top 10,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13983,Thermae Romae: Kodai Romajin ga Uchuu e,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13993,Goulart Knights: Evoked the Beginning White,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14007,"Akai Shouzou: Char, Soshite Frontal e",1.0,6.0,"Top 25,000","Top 10,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14039,Katayoku no Khronos Gear,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14045,Mangirl!,13.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14047,Ikusa Otome Valkyrie G,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,10.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14075,Zetsuen no Tempest,24.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14077,Blood-C: None-None Gekijou,7.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14093,Pokemon Best Wishes! Season 2,24.0,6.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14117,Blood-C: Special Edition,2.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14129,Starless: 21st Century Nymphomaniacs,4.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14131,Girls & Panzer,12.0,8.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",2.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14173,Upotte!! Miatte Waratte,1.0,6.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14175,Hanasaku Iroha Movie: Home Sweet Home,1.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14181,Oedo wa Nemurenai!,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14183,Aitsu to Lullaby: Suiyobi no Cinderella,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14189,Tasogare Otome x Amnesia: Taima Otome,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,12.0,6.0,"Top 1,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14227,Tonari no Kaibutsu-kun,13.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14231,Akuemon,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14237,Busou Shinki,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14247,Lunn wa Kaze no Naka,1.0,6.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14249,Ribbon no Kishi (1999),1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14267,Persona 4 the Animation: The Factor of Hope,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14277,Chitose Get You!!,26.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14283,Vividred Operation,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14289,Suki tte Ii na yo.,13.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14293,Nerawareta Gakuen,1.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,1.0,6.0,"Top 7,500","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14333,Tanken Driland,37.0,7.0,"Top 10,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14345,Btooom!,12.0,7.0,Top 500,"Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14347,Ryo,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14349,Little Witch Academia,1.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14353,Death Billiards,1.0,8.0,"Top 5,000","Top 1,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14355,Yama no Susume,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14373,Arata naru Sekai: World's/Start/Load/End,1.0,6.0,"Top 5,000","Top 10,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14379,Shoujo x Shoujo x Shoujo The Animation,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14381,Sore Ike! Anpanman: Yomigaere Bananajima,1.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14397,Chihayafuru 2,25.0,8.0,"Top 5,000",Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14407,Persona 3 the Movie 1: Spring of Birth,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14467,K,13.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14479,Mahoutsukai Nara Miso wo Kue!,1.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14511,Minami-ke Tadaima,13.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14513,Magi: The Labyrinth of Magic,25.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14515,Sasami-san@Ganbaranai,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14527,Medaka Box Abnormal,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14539,Love 2 Quad,3.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14543,Koutetsu no Majo Annerose,4.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,12.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14575,Minami-ke Omatase,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14583,Rinne no Lagrange Specials,6.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14617,Stranger: Mukou Hadan Pilot,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14623,Chikyuu SOS Sore Ike Kororin,26.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14627,Recorder to Randoseru,2.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14629,Starship Troopers: Invasion,1.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14631,Dangerous Jiisan Ja,2.0,6.0,"Top 25,000","Top 25,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14645,Hiiro no Kakera 2nd Season,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14647,Tantei Opera Milky Holmes: Alternative,2.0,6.0,"Top 10,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14653,Hayate no Gotoku! Can't Take My Eyes Off You,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14657,Netorare Zuma,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14659,Hump Bang,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14661,Kindan no Byoutou The Animation,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14669,Aura: Maryuuin Kouga Saigo no Tatakai,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14675,Rinne no Lagrange: Kamogawa Memoria,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14693,Yurumates 3D Plus,13.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14713,Kamisama Hajimemashita,13.0,8.0,Top 500,Top 500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14719,JoJo no Kimyou na Bouken (TV),26.0,8.0,Top 100,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14735,Meitantei Conan Movie 17: Zekkai no Private Eye,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14741,Chuunibyou demo Koi ga Shitai!,12.0,8.0,Top 100,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,13.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14751,Bishoujo Senshi Sailor Moon Crystal,26.0,7.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14753,Hori-san to Miyamura-kun,6.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14765,Ixion Saga DT,25.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14807,Kara no Kyoukai Movie: Mirai Fukuin,1.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14811,GJ-bu,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,13.0,8.0,Top 100,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14817,Mouretsu Pirates: Abyss of Hyperspace,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14827,D.C.III: Da Capo III,13.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14829,Fate/kaleid liner Prisma☆Illya,10.0,7.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14833,Maoyuu Maou Yuusha,12.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14835,The iDOLM@STER Shiny Festa,3.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14837,Dragon Ball Z Movie 14: Kami to Kami,1.0,7.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14853,Tsukumo,1.0,7.0,"Top 7,500","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14893,"Dakara Boku wa, H ga Dekinai. Mie Sugi! Mizugi Contest",1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14913,Battle Spirits: Sword Eyes,29.0,7.0,"Top 25,000","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14921,RDG: Red Data Girl,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14941,AKB0048: Next Stage,13.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14947,Onegai My Melody: Yuu & Ai,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14949,Yurumates 3D OVA,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14957,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,8.0,6.0,"Top 7,500","Top 10,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14967,Boku wa Tomodachi ga Sukunai Next,12.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14989,Chousoku Henkei Gyrozetter,51.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14991,Harem Time The Animation,2.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14993,Gogo no Kouchou: Junai Mellow yori,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14995,JK to Ero Giin Sensei,2.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15005,Kyou no Asuka Show,20.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15021,Yuki no Taiyou Pilot,1.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,4.0,6.0,"Top 1,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,1.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15043,Haitai Nanafa,13.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15045,Litchi DE Hikari Club,8.0,5.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15051,Love Live! School Idol Project,13.0,7.0,"Top 1,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15059,Initial D Fifth Stage,14.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15061,Aikatsu!,178.0,8.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,1.0,6.0,"Top 25,000","Top 10,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15085,Amnesia,12.0,6.0,"Top 1,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15097,Tropical Kiss,3.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15109,Cuticle Tantei Inaba,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15117,Kami nomi zo Shiru Sekai: Tenri-hen,2.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15119,Senran Kagura,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15125,Teekyuu,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15133,Aoi Sekai no Chuushin de,3.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15141,Yukiwatari,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo,1.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15177,Macross FB7: Ore no Uta wo Kike!,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15195,Hetalia: The Beautiful World,20.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,1.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,1.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,1.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15211,Nazotoki-hime wa Meitantei♥,6.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15219,.hack//Versus: The Thanatos Report,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15225,Hentai Ouji to Warawanai Neko.,12.0,7.0,"Top 1,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15227,Kono Sekai no Katasumi ni,1.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,1.0,7.0,"Top 10,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15313,Wooser no Sono Higurashi,12.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,10.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,1.0,8.0,"Top 5,000",Top 500,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15325,"Dakara Boku wa, H ga Dekinai. Recap",1.0,6.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,1.0,9.0,"Top 5,000",Top 100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,1.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15359,Kyousou Giga (2012),5.0,7.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15377,Hyakka Ryouran: Samurai Bride,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15379,Kotoura-san,12.0,7.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15389,Kremlin,5.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15391,Kagaku na Yatsura,1.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15393,Sakura no Ondo,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15399,The Siamese: First Mission,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15407,Magical Suite Prism Nana,7.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,1.0,7.0,"Top 5,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15417,Gintama': Enchousen,13.0,9.0,"Top 1,000",Top 100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,1.0,7.0,"Top 7,500","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15439,"Kono Danshi, Ningyo Hiroimashita.",1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15451,High School DxD New,12.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15487,Kuroko no Basket NG-shuu,9.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15489,Yu☆Gi☆Oh! Zexal Second,73.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15505,Shining Hearts: Shiawase no Pan Specials,6.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15533,Yakimochi Caprice,2.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15535,Yumekuri,1.0,5.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15537,Tsugou no Yoi Sexfriend?,4.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15539,Unsweet: Netorare Ochita Onna-tachi,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,3.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15545,Oshiri Kajiri Mushi (TV),20.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15565,Maken-Ki! Two,10.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15579,Shinkai Densetsu Meremanoid,24.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15583,Date A Live,12.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15591,Joshiraku OVA,1.0,7.0,"Top 5,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15605,Brothers Conflict,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15607,Ai no Wakakusa Monogatari Specials,2.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15611,Cardfight!! Vanguard: Link Joker-hen,59.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15613,Hakkenden: Touhou Hakken Ibun,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15617,Jinrui wa Suitai Shimashita Specials,6.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15633,Code:Breaker OVA,3.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15649,Puchimas!: Petit iDOLM@STER,64.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,25.0,7.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15687,Chuunibyou demo Koi ga Shitai! Lite,6.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15689,Nekomonogatari: Kuro,4.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15699,Haiyore! Nyaruko-san W,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15711,Bakuman.: Deraman.,2.0,7.0,"Top 7,500","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
